bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,interest_level
2.0,3,40.7324,-73.9875,4995,8,2,4,1
1.0,2,40.8342,-73.9427,1695,5,1,68,2
1.0,2,40.778,-73.9489,3050,6,4,58,0
1.0,1,40.7688,-73.9547,3200,6,4,158,0
1.0,3,40.6729,-73.9822,3650,12,1,132,1
2.0,3,40.7565,-73.9973,4437,5,13,169,0
1.0,1,40.7203,-73.9549,3400,0,7,40,0
1.0,0,40.7562,-73.9968,2550,3,3,110,0
1.0,2,40.6828,-73.9525,1975,5,3,136,2
2.0,3,40.7593,-73.9959,5070,6,14,172,1
1.0,2,40.7369,-73.979,3200,12,11,77,1
1.0,4,40.8242,-73.9527,3395,8,10,62,0
1.0,0,40.783500000000004,-73.9827,2150,4,4,44,1
1.0,3,40.8226,-73.9527,3095,7,3,33,0
1.0,0,40.7803,-73.9496,1825,4,1,34,0
2.0,2,40.7074,-74.0069,5800,6,11,143,0
2.0,4,40.7612,-73.9978,5825,8,13,134,0
1.0,3,40.8221,-73.9538,2995,4,1,87,0
2.0,3,40.7787,-73.9453,5395,10,9,113,0
1.0,3,40.7695,-73.9603,5200,5,6,48,0
2.0,2,40.6814,-73.9485,3000,0,3,218,0
2.0,2,40.8441,-73.8292,2100,8,1,79,0
1.0,0,40.7716,-73.9506,2775,4,3,1,0
1.0,2,40.7988,-73.9356,2100,10,0,104,0
1.0,1,40.7404,-73.9795,3755,7,3,67,0
1.0,0,40.7466,-73.9788,2200,5,5,64,0
1.0,1,40.7716,-73.9506,3075,5,4,56,0
2.0,4,40.724,-73.9828,4900,6,3,90,2
1.0,2,40.7963,-73.9625,3400,5,4,99,0
2.0,4,40.7369,-73.979,4900,13,12,82,1
1.0,3,40.6769,-73.9249,2600,1,3,40,1
1.0,1,40.7571,-73.9673,1995,5,3,50,0
1.0,2,40.6853,-73.913,2195,8,2,140,1
2.0,2,40.7505,-74.0022,4200,3,12,54,1
1.0,1,40.7225,-73.9925,2700,3,1,42,0
1.0,1,40.7491,-73.9789,3500,5,4,79,0
1.0,2,40.8234,-73.9457,1900,8,9,97,1
2.0,3,40.7902,-73.9678,6000,8,9,75,0
1.0,2,40.7998,-73.9609,3500,0,2,123,0
2.0,3,40.7815,-73.9528,11500,7,3,66,0
1.0,3,40.6889,-73.9576,2799,6,6,29,2
1.0,0,40.7711,-73.9564,1775,5,4,28,0
1.0,0,40.7391,-73.9964,1999,3,2,1,2
1.0,4,40.7594,-73.9712,5400,14,8,96,2
1.0,2,40.6258,-73.9415,1850,3,4,169,1
1.0,1,40.7423,-73.981,2300,3,3,61,0
1.0,0,40.7562,-73.9968,2600,3,10,57,0
1.0,3,40.6754,-73.9182,2000,10,2,30,1
2.0,2,40.7609,-73.986,5350,8,12,139,0
1.0,1,40.7611,-73.9989,3800,4,12,112,0
1.0,1,40.8163,-73.9416,1850,4,8,136,0
1.0,1,40.7118,-73.8258,1695,9,6,79,1
1.0,3,40.7075,-74.0043,3495,3,11,54,1
1.0,0,40.7704,-73.9566,2895,4,7,67,0
1.0,2,40.7726,-73.926,3400,2,4,70,0
1.0,1,40.7637,-73.9635,3500,5,6,136,1
1.0,2,40.753,-73.9958,3000,7,7,118,0
1.0,1,40.7111,-74.0055,3630,7,20,194,0
1.0,1,40.7334,-74.0047,5100,5,2,6,0
1.0,2,40.7277,-73.9833,3695,7,0,125,0
1.0,1,40.7817,-73.9824,2750,3,3,105,0
1.0,1,40.73,-73.9804,2795,4,3,160,2
1.0,1,40.7592,-73.9948,4445,10,4,126,0
1.0,1,40.7473,-73.9736,2550,8,7,32,0
1.0,1,40.7239,-73.9947,3175,5,2,50,0
2.0,3,40.6913,-73.9825,4935,8,11,286,1
1.0,2,40.7984,-73.9682,2900,6,1,76,1
1.0,1,40.7718,-73.9829,4395,4,5,87,0
1.0,2,40.7074,-74.0069,2850,4,5,119,0
1.0,2,40.7547,-73.981,2295,6,1,6,2
1.0,1,40.7834,-73.9834,3200,12,7,58,1
1.0,0,40.7596,-73.9926,1900,3,3,22,0
1.0,0,40.8676,-73.8952,1250,6,1,41,2
1.0,1,40.6963,-73.9239,1950,4,0,29,1
2.0,4,40.7307,-73.9837,5800,8,5,105,2
1.0,0,40.7481,-73.97710000000001,2300,4,6,116,2
1.5,2,40.7283,-73.9875,4400,7,1,63,0
2.0,3,40.7553,-73.9955,4600,7,12,100,0
1.0,2,40.7177,-73.9984,3995,9,9,98,1
1.0,1,40.6402,-73.9567,1500,7,2,64,2
1.0,0,40.8514,-73.9347,1700,9,10,103,1
2.0,3,40.7568,-73.9982,4400,8,12,115,0
1.0,1,40.7072,-73.967,2100,7,3,220,0
2.0,3,40.7064,-74.01,5970,10,11,324,0
1.0,1,40.7783,-73.9804,3290,0,3,80,0
1.0,2,40.8087,-73.9598,3500,5,3,55,0
1.0,2,40.7747,-73.9506,3050,2,3,70,0
1.0,1,40.7632,-73.9907,2595,6,3,74,0
1.0,0,40.706,-74.0086,2350,3,8,70,1
1.0,0,40.7923,-73.97710000000001,2550,13,3,9,0
1.0,2,40.7286,-73.8487,2700,9,9,88,0
3.0,3,40.7739,-73.9528,6500,14,3,109,0
1.0,0,40.7067,-74.0072,2595,7,11,239,0
1.0,1,40.7688,-73.9576,2900,7,3,112,0
1.0,1,40.7606,-73.9963,3595,0,5,72,0
1.5,2,40.7802,-73.9444,4500,9,10,52,0
1.5,1,40.7067,-74.0101,3995,3,5,73,0
1.0,0,40.7767,-73.9456,1849,3,2,96,0
1.0,2,40.7297,-73.9794,3000,5,1,64,1
1.0,0,40.7796,-73.9528,2500,5,11,83,1
1.0,1,40.7613,-73.9998,3400,6,6,96,0
2.0,2,40.6764,-73.9578,3450,13,0,31,0
1.0,2,40.7367,-74.0014,4700,6,5,54,0
1.0,2,40.7255,-73.9798,3495,5,3,79,0
1.0,0,40.708,-74.0149,2449,7,9,89,2
1.0,1,40.7296,-73.9999,2650,4,2,34,0
1.0,1,40.7376,-73.9938,3680,2,5,109,1
2.0,4,40.7998,-73.9596,5250,11,7,79,0
1.0,2,40.7959,-73.9742,3000,5,8,229,1
1.0,2,40.7379,-73.9728,3550,3,8,35,0
1.0,1,40.7773,-73.9478,1995,3,1,111,0
1.0,1,40.764,-73.9819,3100,4,4,88,0
1.0,2,40.7749,-73.9532,2700,4,2,95,1
1.5,2,40.7447,-73.9782,4195,12,7,110,0
1.0,1,40.7225,-73.9925,2700,3,1,42,0
1.0,0,40.7951,-73.9676,2395,5,8,114,0
1.0,0,40.7074,-74.0122,3075,18,3,9,0
1.0,2,40.7436,-73.9727,3700,12,15,127,1
1.0,3,40.7983,-73.9416,2000,5,2,31,1
1.0,2,40.7604,-73.987,3100,5,9,98,0
2.0,4,40.7481,-73.9748,6200,6,7,149,1
1.0,0,40.7456,-73.9797,3195,0,4,1,0
1.0,0,40.7344,-74.001,2650,3,0,5,1
1.0,0,40.7465,-73.9767,2450,4,11,56,1
1.0,1,40.7401,-73.9887,4300,3,6,74,0
1.0,1,40.7766,-73.9452,2149,5,2,64,1
1.0,2,40.7272,-73.9801,3450,5,1,69,1
1.0,0,40.7634,-73.9638,2900,4,8,81,0
1.0,1,40.7401,-73.9815,3595,7,4,64,0
1.0,0,40.7461,-73.9776,2100,4,3,87,1
1.0,3,40.6821,-73.9801,3695,13,0,35,1
1.0,2,40.7265,-73.9851,4395,4,7,98,0
1.0,0,40.7756,-73.9846,2630,6,10,140,1
1.0,1,40.661,-73.9812,2250,6,4,89,0
1.0,1,40.7657,-73.8194,1500,6,3,49,1
1.0,1,40.841,-73.952,1700,3,4,4,1
1.0,0,40.8276,-73.9413,1295,5,1,60,1
1.0,2,40.7286,-73.9849,3195,3,1,160,1
1.0,1,40.6978,-73.9838,3175,10,7,115,0
1.0,1,40.7441,-73.9964,3375,8,4,138,0
1.0,0,40.7239,-73.9901,2446,4,7,75,1
1.0,2,40.6775,-73.9507,2300,5,4,36,0
1.0,0,40.7673,-73.968,2300,1,3,86,0
1.0,1,40.7866,-73.9731,3800,11,3,98,0
1.0,2,40.7622,-73.9495,3150,3,5,56,0
1.5,2,40.7448,-73.9784,4250,8,5,61,0
1.0,2,40.7993,-73.9689,3200,4,0,127,0
1.0,2,40.7059,-73.8928,1650,4,1,93,2
1.0,0,40.7074,-74.0076,3100,6,7,42,0
1.0,1,40.7696,-73.9567,2900,6,4,48,0
1.0,0,40.7297,-73.9999,2250,4,1,44,1
1.0,0,40.73,-73.9864,2775,5,7,110,1
1.0,0,40.7562,-73.9968,2500,5,12,64,2
1.0,2,40.7128,-74.0059,2700,4,5,151,1
1.0,1,40.7354,-74.0056,2689,4,2,61,0
2.5,4,40.7506,-73.9713,6900,7,7,218,0
1.0,2,40.7152,-73.9564,2400,4,2,48,0
2.0,2,40.737,-73.9803,4300,10,2,85,0
3.0,3,40.7382,-73.9918,13995,4,5,206,0
1.0,2,40.7506,-73.9979,3199,9,5,49,0
1.0,1,40.7768,-73.9457,2250,3,2,75,0
1.0,0,40.7461,-73.9757,2700,4,3,102,0
1.0,1,40.7327,-73.9933,4175,9,3,48,0
1.0,1,40.7194,-73.9964,2750,5,3,64,0
1.0,2,40.7254,-73.9873,4034,6,4,75,0
1.0,0,40.7334,-74.0047,3350,4,7,93,0
1.5,3,40.6923,-73.905,2700,20,5,65,0
1.0,1,40.7316,-73.9839,2850,6,1,48,0
1.0,0,40.7705,-73.9503,1775,4,1,85,0
1.0,4,40.7758,-73.9566,4695,0,3,26,0
1.0,0,40.7467,-73.9778,2500,4,6,96,0
1.0,1,40.7056,-74.0162,2550,6,9,149,1
1.0,2,40.7967,-73.9485,3000,5,7,229,0
1.0,1,40.7801,-73.9544,1700,3,2,4,1
1.0,2,40.7301,-73.9942,4300,2,6,105,2
1.0,0,40.7442,-73.8925,1750,11,4,146,0
1.0,1,40.8618,-73.9268,1400,0,3,36,0
1.0,1,40.7233,-73.9915,6445,7,11,110,0
1.0,1,40.7702,-73.964,2900,3,1,60,0
2.0,2,40.7522,-74.0042,8257,0,8,1,0
0.0,0,40.8021,-73.945,2024,18,6,110,0
1.0,2,40.7765,-73.9571,2950,4,1,55,0
1.0,3,40.7643,-73.9905,4495,6,6,43,1
2.0,3,40.7701,-73.955,5300,8,4,161,0
1.0,2,40.73,-73.9804,3695,1,2,30,0
2.0,3,40.7423,-73.9995,4950,4,2,88,0
1.0,2,40.7595,-73.9887,2895,8,7,175,0
1.0,0,40.7456,-73.9797,3150,0,5,1,0
2.0,2,40.7468,-73.9903,7460,13,2,104,0
2.0,3,40.7518,-73.9944,6023,5,12,128,0
1.0,2,40.8035,-73.9663,3200,7,2,24,0
1.0,0,40.887,-73.9088,1495,0,4,33,1
1.0,1,40.7279,-73.9829,2895,3,3,82,0
1.0,1,40.7637,-73.9937,2095,3,2,4,0
1.0,1,40.7634,-73.9638,3875,6,5,63,0
1.0,1,40.7243,-74.0103,5395,10,10,83,0
1.0,1,40.7364,-73.9809,2695,3,5,102,2
2.0,2,40.7638,-73.994,3950,8,6,25,1
1.0,1,40.764,-73.9819,3450,4,4,113,0
1.0,3,40.7605,-73.9678,3900,4,7,91,0
1.0,0,40.7716,-73.9506,2700,4,4,90,0
1.0,1,40.7845,-73.9503,2800,5,6,159,0
2.0,2,40.7327,-73.8638,3250,12,23,394,0
1.0,1,40.7105,-74.0134,3450,6,7,88,0
1.0,2,40.7599,-73.9908,2995,3,4,129,0
2.0,2,40.7647,-73.9826,4795,4,10,94,0
1.0,0,40.7536,-73.9739,2358,5,5,71,0
1.0,2,40.7265,-73.9851,4895,12,6,90,0
2.0,2,40.7567,-73.9676,8500,10,5,150,0
1.0,0,40.7266,-74.0013,2650,0,2,9,0
1.5,2,40.7285,-73.861,2350,0,0,9,0
1.0,1,40.7878,-73.9799,2895,5,3,60,0
2.0,2,40.7947,-73.9667,6380,4,5,66,0
1.0,2,40.7298,-73.9817,3200,5,3,141,1
1.0,1,40.6661,-73.9882,2200,16,1,9,0
2.0,2,40.8206,-73.9456,3500,5,6,232,0
2.0,2,40.7512,-74.0026,5365,8,14,93,1
1.0,2,40.708,-74.0149,3000,8,11,68,0
1.0,0,40.7568,-73.9982,2500,6,11,108,1
1.0,1,40.7413,-73.9781,3457,6,9,289,0
1.0,2,40.7205,-73.9793,2950,3,2,51,0
1.0,4,40.7356,-73.9789,5875,6,4,179,0
2.0,2,40.7587,-73.9916,4675,0,3,108,0
1.0,2,40.708,-74.0149,2795,3,8,81,1
1.0,3,40.7621,-73.9956,7100,0,5,1,0
2.0,3,40.7802,-73.9478,5200,4,3,126,0
1.0,1,40.7769,-73.9459,2100,4,3,62,2
2.0,2,40.758,-73.9543,5155,0,7,1,0
2.0,2,40.7481,-73.9564,4225,11,11,166,1
2.0,3,40.7109,-74.0165,5425,13,5,219,0
1.0,2,40.7643,-73.9918,3495,5,2,101,0
1.0,2,40.708,-74.0149,3000,9,11,80,1
2.0,3,40.7228,-73.9846,4975,5,5,61,0
1.0,0,40.7832,-73.9482,1850,2,1,52,0
1.0,1,40.7723,-73.9533,4095,17,11,131,0
1.0,3,40.8023,-73.9617,6645,9,3,339,0
1.0,2,40.6907,-73.9216,2933,10,5,95,0
2.0,3,40.7568,-73.9982,4100,7,12,108,2
1.0,1,40.7635,-73.9848,2995,0,2,1,0
1.0,1,40.7215,-73.9566,3325,8,15,358,0
1.0,1,40.7494,-73.9875,3050,7,11,95,1
1.0,1,40.7404,-73.9795,3600,6,4,56,0
1.0,1,40.7606,-73.9963,3200,8,10,86,0
1.0,2,40.7811,-73.9482,2750,5,6,110,1
2.0,2,40.7356,-73.9789,4885,32,2,9,0
1.0,1,40.7478,-74.0008,2600,2,4,137,2
2.0,2,40.7654,-73.9899,4095,0,3,9,0
1.0,1,40.7334,-74.0047,6500,12,5,184,0
1.0,1,40.726,-73.9784,2895,6,1,6,0
1.0,0,40.7984,-73.9632,2045,0,3,69,0
1.0,1,40.7571,-73.9647,2980,8,6,80,1
1.0,2,40.7436,-73.9727,3200,5,11,82,2
1.0,2,40.7596,-73.99,3000,7,5,140,1
2.0,2,40.7692,-73.9596,5500,4,10,69,0
1.0,1,40.7162,-74.0095,3295,4,4,175,0
1.0,1,40.65,-73.9642,1600,9,0,9,2
1.0,1,40.7295,-74.0008,2800,9,2,57,0
1.0,0,40.7067,-74.0072,2650,3,5,78,0
1.0,0,40.7405,-74.0007,2199,4,0,13,1
1.0,4,40.7399,-73.9864,6000,7,7,119,0
1.0,2,40.7962,-73.9461,2350,3,0,129,1
1.0,3,40.7792,-73.9492,3500,5,4,142,1
1.0,0,40.7518,-73.9398,2100,6,5,169,1
1.0,1,40.7545,-73.9976,2900,4,7,158,0
2.0,2,40.7829,-73.973,11950,9,7,56,0
1.0,2,40.7399,-73.9864,4225,6,4,50,0
1.0,0,40.6905,-73.9668,1995,3,2,99,0
1.0,1,40.7827,-73.9461,2000,6,0,67,0
1.0,1,40.7611,-73.9877,4500,5,15,137,0
1.0,2,40.7129,-73.9896,3395,5,4,129,1
2.0,4,40.7778,-73.9119,3500,7,1,50,1
1.0,1,40.7679,-73.9546,2400,6,4,46,0
1.0,0,40.7322,-73.9876,2695,4,3,113,0
1.0,1,40.7939,-73.9737,2695,7,3,4,0
1.0,1,40.7534,-73.9713,3950,5,3,90,0
1.0,1,40.7709,-73.9917,3100,6,14,204,2
1.0,2,40.7947,-73.9401,2000,6,3,84,1
1.0,2,40.7412,-73.9772,3200,6,6,100,0
1.0,0,40.7494,-73.9875,2750,15,5,10,0
2.0,3,40.6805,-73.9624,4795,9,5,76,0
1.0,2,40.776,-73.9556,5000,3,8,62,0
1.0,1,40.776,-73.9556,3500,5,7,92,0
1.0,3,40.6867,-73.957,2600,4,2,36,1
1.0,2,40.7694,-73.9185,2200,5,0,71,1
2.0,3,40.7612,-73.9978,4900,8,12,140,0
1.0,2,40.7258,-73.9798,3450,6,6,172,1
2.0,2,40.8006,-73.9377,3500,17,10,51,1
1.0,0,40.7721,-73.9479,2000,4,5,102,0
4.5,4,40.7723,-73.953,22000,8,15,154,0
1.0,0,40.7816,-73.9822,1650,3,3,67,1
1.0,2,40.7218,-73.8559,1850,11,0,68,1
1.0,1,40.7297,-73.9832,3250,8,6,67,0
1.0,1,40.7787,-73.9836,2650,9,6,103,0
1.0,0,40.7586,-73.9838,2100,1,4,94,1
2.0,4,40.7263,-73.9847,4100,1,0,6,2
1.0,1,40.7573,-73.968,2523,11,0,128,0
2.0,2,40.7791,-73.9448,4595,5,11,75,0
1.0,0,40.7111,-74.0055,3170,6,15,55,0
2.0,2,40.7756,-73.9846,6450,7,10,153,0
1.0,2,40.6005,-73.9955,1695,10,0,9,2
2.0,3,40.7937,-73.9761,5600,8,5,176,0
1.0,3,40.8544,-73.9307,2500,9,0,30,1
1.0,3,40.701,-73.9183,2900,5,1,14,0
1.0,2,40.8004,-73.9405,2200,5,4,115,0
1.0,3,40.6907,-73.9216,3100,1,1,1,0
1.0,2,40.704,-74.0078,2750,6,8,81,1
1.0,1,40.7489,-73.9765,3450,1,5,9,0
1.0,3,40.7121,-74.0086,3800,5,12,138,0
1.0,1,40.791,-73.9716,2950,5,2,81,0
1.0,3,40.8417,-73.9359,2195,3,7,110,2
3.0,3,40.7754,-73.9502,13490,0,3,105,0
1.0,0,40.7055,-74.0102,3500,3,8,56,0
1.0,2,40.7481,-73.9564,2865,5,18,165,1
1.0,2,40.6531,-73.9504,2000,4,1,245,0
1.0,1,40.7133,-73.94,2970,7,8,269,0
2.0,3,40.753,-73.9958,4900,7,7,138,2
1.0,1,40.7613,-73.9998,2800,8,16,173,1
2.0,4,40.7369,-73.979,6000,13,12,80,0
1.0,3,40.7089,-74.0145,3600,9,10,178,1
1.0,2,40.8224,-73.9435,2556,1,4,37,0
1.0,1,40.7655,-73.9618,2750,0,5,182,0
1.0,1,40.7111,-74.0055,4195,3,9,172,0
1.0,0,40.7382,-74.0006,2600,6,2,36,0
2.0,3,40.7074,-74.0069,6275,3,15,60,0
1.0,1,40.7679,-73.9241,2200,10,1,86,1
1.0,2,40.7276,-74.0002,3650,5,9,91,2
1.0,1,40.7766,-73.9449,2800,4,2,32,0
1.0,0,40.7437,-73.9851,3500,4,5,99,0
2.0,3,40.7656,-73.9857,4300,5,7,162,1
1.0,1,40.7667,-73.9559,2995,5,4,39,0
1.0,1,40.8676,-73.892,1275,4,0,31,2
1.0,2,40.7677,-73.9929,3300,6,10,156,1
1.0,2,40.6778,-73.9592,2750,7,5,120,1
1.0,2,40.7463,-73.9773,2950,4,3,96,1
1.0,2,40.8067,-73.9527,2595,4,2,86,0
1.0,0,40.7062,-74.0099,3270,6,13,29,0
2.0,4,40.7856,-73.9763,5500,10,4,203,1
1.0,3,40.7015,-73.904,2400,7,10,116,1
1.0,0,40.7084,-74.0151,2575,7,14,213,0
2.0,1,40.7324,-74.0081,6150,5,9,91,0
1.0,2,40.7137,-74.0097,2885,8,4,147,2
1.0,1,40.79,-73.9418,1650,2,3,116,0
1.0,1,40.7283,-73.9839,2500,6,5,50,0
2.0,2,40.7299,-73.9826,2950,7,3,67,1
1.0,1,40.8031,-73.957,2500,7,8,147,0
2.5,2,40.7352,-73.9955,11250,1,2,160,0
1.0,1,40.7443,-73.9912,4700,5,4,114,0
1.0,2,40.7348,-73.9817,2990,0,0,3,1
1.0,0,40.7056,-74.0139,2595,7,7,66,1
1.0,2,40.7344,-73.9823,4000,8,7,115,0
1.0,1,40.7601,-73.99,2595,5,5,111,0
1.0,1,40.7761,-73.9541,2350,0,3,51,0
2.0,2,40.7084,-74.0057,5000,10,9,89,0
1.0,0,40.7656,-73.9886,2900,8,11,122,0
1.0,1,40.7549,-73.969,2800,3,7,98,1
1.0,2,40.731700000000004,-73.9821,3195,4,5,208,0
1.0,1,40.7254,-73.9879,2599,3,2,54,0
1.0,1,40.7077,-74.0166,6750,6,12,88,0
1.0,2,40.7215,-73.9931,3195,4,1,29,1
1.0,1,40.7521,-73.9689,3600,4,5,45,0
1.0,0,40.7257,-74.0028,2675,4,0,33,0
1.0,1,40.8008,-73.965,1725,1,1,54,1
0.0,2,40.7968,-73.9486,3175,0,1,9,0
1.0,2,40.8479,-73.942,2650,10,4,84,0
1.0,0,40.7752,-73.952,1975,5,2,71,0
1.0,1,40.8713,-73.9148,1500,6,0,43,2
1.0,1,40.7575,-73.9626,2650,6,5,146,0
1.0,2,40.7318,-73.9875,4595,6,4,108,0
2.0,2,40.716,-74.0148,6395,1,19,64,1
1.0,0,40.7571,-73.9647,2200,5,6,47,0
1.0,0,40.7399,-74.0036,2550,3,3,69,1
1.0,1,40.7672,-73.968,2800,5,3,101,0
2.0,2,40.7926,-73.968,5775,4,4,80,0
2.0,3,40.6347,-73.9869,4795,9,5,56,0
1.0,2,40.6876,-73.998,2800,9,2,47,0
1.0,0,40.7329,-74.0075,2500,2,0,8,0
1.0,0,40.708,-74.0149,3230,7,7,127,0
2.0,2,40.678,-73.9909,4975,9,8,254,0
1.0,2,40.645,-73.9794,2195,4,3,64,0
3.0,2,40.787,-73.9741,9750,5,4,98,0
2.0,2,40.7268,-74.0315,3535,11,6,48,0
1.0,2,40.7233,-73.8058,2100,14,2,50,2
1.0,1,40.644,-73.9749,2100,5,3,9,0
2.0,4,40.8231,-73.9539,4000,8,7,121,0
1.0,1,40.6717,-73.955,2150,10,1,108,0
1.0,0,40.7442,-73.8925,1575,15,5,139,0
1.0,0,40.7458,-74.0021,2350,0,3,43,1
1.0,2,40.7631,-73.9581,2800,6,0,4,0
1.0,2,40.7773,-73.9469,3000,5,1,91,1
1.0,2,40.7396,-74.0035,5500,8,6,96,0
1.0,0,40.7047,-74.0076,3092,7,5,172,0
1.0,0,40.7585,-73.9618,2000,4,3,60,1
1.0,3,40.8454,-73.939,2850,4,3,86,0
1.0,0,40.7568,-73.9982,2550,4,13,96,0
2.0,3,40.7928,-73.9659,5678,6,13,244,0
1.0,1,40.7704,-73.9566,3895,5,4,133,0
1.0,1,40.7633,-73.9932,2895,4,5,60,0
2.0,3,40.7744,-73.9789,5800,4,10,77,0
1.0,2,40.7071,-74.0094,3775,6,7,133,0
1.0,1,40.7728,-73.9502,2150,3,2,111,0
1.0,1,40.771,-73.9505,1950,7,5,178,1
1.0,1,40.6938,-73.9925,4500,10,5,105,0
1.0,0,40.7388,-74.0019,2300,7,7,55,2
1.0,1,40.7448,-73.9253,1879,7,4,105,1
1.0,1,40.7562,-73.9968,3495,5,7,55,0
1.0,1,40.7645,-73.984,3438,4,4,161,0
1.0,0,40.7872,-73.9758,2200,4,3,72,0
2.0,2,40.7606,-73.9963,4500,9,10,155,1
1.0,0,40.7619,-73.9854,2885,5,6,149,0
1.0,0,40.7301,-73.9927,3095,8,4,92,0
1.0,0,40.7976,-73.968,2250,7,11,103,0
2.0,5,40.72,-73.9959,6300,6,2,81,0
1.0,2,40.7316,-73.9839,3500,0,1,18,0
2.0,3,40.7489,-73.9765,5600,5,5,59,0
1.0,2,40.7057,-73.91460000000001,2800,22,0,179,0
1.0,2,40.7269,-73.9786,2280,2,3,65,0
1.0,3,40.708,-74.0149,4095,4,11,107,0
1.0,1,40.7327,-73.8638,2608,14,15,300,0
2.0,2,40.77,-73.9838,7695,0,4,1,0
0.0,1,40.7568,-73.9935,2200,0,0,4,0
1.0,1,40.7704,-73.9566,3395,14,10,137,0
2.0,3,40.7787,-73.9826,16000,0,7,4,0
1.0,1,40.7295,-73.9773,3214,7,2,61,0
1.0,3,40.7207,-73.9856,3600,5,5,46,2
1.0,1,40.7743,-73.9789,4000,5,10,111,1
1.0,1,40.7568,-73.9982,3695,0,14,1,0
2.0,3,40.7804,-73.9794,7600,0,1,1,0
1.0,2,40.7235,-74.0032,3625,4,0,54,0
1.0,1,40.7727,-73.9592,3050,6,4,79,0
2.0,5,40.7297,-73.9753,7769,8,5,15,0
1.0,1,40.7314,-73.9864,2795,5,1,55,1
1.0,2,40.7276,-74.0001,3395,4,1,88,1
1.0,0,40.796,-73.9742,2599,4,14,133,0
1.0,1,40.7701,-73.9838,5695,11,13,122,0
1.0,1,40.723,-73.9829,2895,3,0,77,0
1.0,1,40.7358,-73.9859,3495,5,3,80,1
1.0,2,40.7336,-73.9923,3850,6,0,86,1
1.0,1,40.7237,-73.9416,2000,3,3,185,1
1.0,3,40.7077,-74.0097,3000,5,11,77,1
1.0,1,40.777,-73.9886,3945,12,3,47,0
2.0,4,40.724,-73.9839,5649,4,2,44,1
1.0,0,40.761,-74.0002,2490,7,18,187,0
3.0,3,40.7639,-73.981,8000,12,9,140,0
1.0,0,40.7928,-73.9737,3300,8,5,57,0
1.0,2,40.7291,-73.9895,3350,5,5,143,0
1.0,0,40.7611,-73.9989,2765,4,10,296,0
1.0,1,40.723,-73.983,2895,5,4,75,0
2.0,2,40.7468,-73.9735,3895,5,11,121,1
1.0,1,40.7816,-73.9822,2825,0,1,15,0
1.0,1,40.6886,-73.9915,1675,1,3,97,1
1.0,1,40.7656,-73.9885,2850,8,8,141,0
1.0,2,40.7412,-73.9772,3050,4,8,94,0
1.0,2,40.8198,-73.9578,2795,9,6,163,0
1.0,1,40.7278,-73.9999,2750,10,2,41,0
1.0,0,40.73,-73.9864,2825,3,3,48,0
1.0,3,40.708,-74.0149,3370,7,10,302,1
1.0,2,40.7081,-74.0065,2500,5,8,145,2
1.0,0,40.7617,-73.9617,2095,6,6,58,0
2.0,2,40.7032,-73.9914,5345,6,13,220,0
1.0,3,40.8476,-73.9325,2875,6,6,138,0
1.0,0,40.7452,-73.918,1350,5,2,25,2
2.0,3,40.7793,-73.9528,10000,2,16,134,0
1.0,1,40.7378,-74.0084,6200,4,6,123,0
2.0,4,40.7612,-73.9978,5825,8,13,134,0
1.0,1,40.7553,-73.9678,3500,5,1,43,0
1.0,0,40.7482,-73.9786,2125,0,4,15,0
1.0,0,40.7601,-73.9901,2175,5,11,71,1
1.0,1,40.7802,-73.9504,2050,0,0,25,0
1.0,1,40.745400000000004,-73.9776,3850,0,6,1,0
1.0,0,40.7769,-73.9467,1950,3,2,77,0
1.0,3,40.7733,-73.9814,4775,7,8,263,1
1.0,0,40.7449,-73.9569,2970,0,4,9,0
2.0,2,40.708,-74.002,5500,3,9,127,1
1.0,2,40.7299,-73.9819,3695,4,6,86,1
2.0,2,40.7219,-73.9919,5800,4,11,105,0
1.0,1,40.7535,-73.9648,3100,3,5,62,0
2.0,4,40.8493,-73.9361,3895,6,7,46,0
2.0,3,40.7711,-73.9113,3150,9,3,169,1
2.0,2,40.7324,-73.9875,5095,0,6,1,0
1.0,2,40.7692,-73.9525,3595,6,5,27,0
1.0,2,40.7645,-73.984,3500,7,10,70,1
1.0,1,40.7479,-74.0031,4225,26,2,93,0
1.0,1,40.7456,-74.0053,3950,5,8,104,0
1.0,0,40.797,-73.9362,1500,3,2,63,1
1.0,3,40.7281,-73.9868,4800,6,6,164,1
1.0,0,40.7478,-73.9758,2050,6,4,66,1
1.0,0,40.7618,-73.9497,1995,6,2,77,1
1.0,2,40.7751,-73.9481,2625,6,1,95,0
1.0,2,40.7645,-73.9833,2675,7,7,193,2
1.0,0,40.721,-73.9885,1995,3,0,132,2
1.0,1,40.7723,-73.9542,3250,8,2,59,0
1.0,1,40.7677,-73.9616,4095,5,10,154,1
1.0,2,40.7227,-73.9836,4200,5,4,71,0
1.0,2,40.6907,-73.9216,2933,10,4,114,0
1.0,3,40.7015,-73.904,2400,14,10,121,1
1.0,2,40.7319,-73.9817,4233,6,5,159,0
1.0,1,40.7843,-73.9503,2795,3,9,47,0
1.0,0,40.7677,-73.9916,2500,6,16,126,1
1.0,0,40.69,-73.9919,2780,5,4,78,0
1.0,1,40.715,-73.9917,2200,4,0,76,1
2.0,3,40.6808,-73.9374,2625,9,9,263,1
